n_gates,max_dbz,area30,area40,top30_km,cen_lat,cen_lon,radar,hour,key
19136,44.0,852.0,37.0,6.579,33.23364508625533,-116.12356319675452,KYUX,14.544722222222221,2023/09/01/KYUX/KYUX20230901_143241_V06
19079,43.0,688.0,30.0,7.339,33.17173580891758,-116.30194065880356,KYUX,14.615,2023/09/01/KYUX/KYUX20230901_143654_V06
19020,47.0,583.0,50.0,7.326,33.181611880293445,-116.29586525501202,KYUX,14.684722222222222,2023/09/01/KYUX/KYUX20230901_144105_V06
18763,47.5,489.0,39.0,6.487,33.21439830973794,-116.23497003498925,KYUX,14.754722222222222,2023/09/01/KYUX/KYUX20230901_144517_V06
19251,44.5,459.0,8.0,6.786,33.47162472105902,-115.78469343105304,KYUX,14.824722222222222,2023/09/01/KYUX/KYUX20230901_144929_V06
19096,42.0,587.0,13.0,6.636,33.61681089179758,-115.54819074881763,KYUX,14.894444444444444,2023/09/01/KYUX/KYUX20230901_145340_V06
18151,45.5,554.0,31.0,7.137,33.69327767057337,-115.41593317919445,KYUX,14.964722222222221,2023/09/01/KYUX/KYUX20230901_145753_V06
17854,45.0,555.0,51.0,6.727,33.75872015931543,-115.2948299020225,KYUX,15.034722222222221,2023/09/01/KYUX/KYUX20230901_150205_V06
17439,47.5,485.0,24.0,6.593,33.883662010708655,-115.08222483780884,KYUX,15.104722222222222,2023/09/01/KYUX/KYUX20230901_150617_V06
16621,45.0,541.0,30.0,6.755,33.87415910988441,-114.98708461085532,KYUX,15.174999999999999,2023/09/01/KYUX/KYUX20230901_151030_V06
18669,52.5,851.0,95.0,6.826,33.908765257013194,-114.95570416650867,KYUX,15.245,2023/09/01/KYUX/KYUX20230901_151442_V06
17982,51.0,762.0,74.0,6.594,33.841756342121286,-114.98368200679435,KYUX,15.313055555555556,2023/09/01/KYUX/KYUX20230901_151847_V06
17756,46.5,722.0,60.0,6.989,33.948446629013475,-114.95531462703624,KYUX,15.382777777777779,2023/09/01/KYUX/KYUX20230901_152258_V06
19163,46.5,795.0,52.0,7.525,33.9991856770283,-114.94916411567532,KYUX,15.453055555555554,2023/09/01/KYUX/KYUX20230901_152711_V06
18872,49.0,1087.0,122.0,7.645,34.02120967198927,-114.93692567177527,KYUX,15.522777777777778,2023/09/01/KYUX/KYUX20230901_153122_V06
