product,channel,gap_start_utc,gap_end_utc,gap_seconds
M1,C02,2024-09-10T20:37:26+00:00,2024-09-10T21:37:26+00:00,3600
M1,C02,2024-09-11T05:52:26+00:00,2024-09-11T06:22:26+00:00,1800
M1,C02,2024-09-11T20:37:26+00:00,2024-09-11T21:22:26+00:00,2700
M1,C02,2024-09-12T19:07:26+00:00,2024-09-12T19:37:26+00:00,1800
M1,C02,2024-09-12T20:37:26+00:00,2024-09-12T21:37:26+00:00,3600
M1,C02,2024-09-13T03:37:26+00:00,2024-09-13T04:07:26+00:00,1800
M1,C02,2024-09-13T05:07:26+00:00,2024-09-13T05:37:26+00:00,1800
M1,C02,2024-09-13T05:52:26+00:00,2024-09-13T06:22:26+00:00,1800
M1,C02,2024-09-13T07:22:26+00:00,2024-09-13T07:52:26+00:00,1800
M1,C02,2024-09-13T09:22:26+00:00,2024-09-13T09:52:26+00:00,1800
M1,C02,2024-09-13T20:37:26+00:00,2024-09-13T21:22:26+00:00,2700
M1,C02,2024-09-14T00:52:26+00:00,2024-09-14T01:22:26+00:00,1800
M1,C02,2024-09-14T20:07:26+00:00,2024-09-14T20:37:26+00:00,1800
M1,C02,2024-09-14T20:37:26+00:00,2024-09-14T21:37:26+00:00,3600
M1,C02,2024-09-15T20:37:26+00:00,2024-09-15T21:22:26+00:00,2700
M1,C02,2024-09-16T14:59:26+00:00,2024-09-16T15:22:26+00:00,1380
M1,C02,2024-09-16T18:59:24+00:00,2024-09-16T19:22:24+00:00,1380
M1,C02,2024-09-16T20:07:24+00:00,2024-09-16T20:37:24+00:00,1800
M1,C02,2024-09-16T20:37:24+00:00,2024-09-16T21:22:24+00:00,2700
M1,C02,2024-09-16T21:22:24+00:00,2024-09-16T21:52:24+00:00,1800
M1,C02,2024-09-17T18:52:25+00:00,2024-09-17T19:37:25+00:00,2700
M1,C02,2024-09-17T20:37:25+00:00,2024-09-17T21:22:25+00:00,2700
M1,C02,2024-09-17T21:22:25+00:00,2024-09-17T21:52:25+00:00,1800
M1,C02,2024-09-18T20:37:25+00:00,2024-09-18T21:22:25+00:00,2700
M1,C02,2024-09-19T20:37:25+00:00,2024-09-19T21:37:25+00:00,3600
M1,C02,2024-09-20T20:37:25+00:00,2024-09-20T21:37:25+00:00,3600
M1,C02,2024-09-21T04:06:25+00:00,2024-09-21T04:37:25+00:00,1860
M1,C02,2024-09-21T06:06:25+00:00,2024-09-21T06:37:25+00:00,1860
M1,C02,2024-09-21T18:54:25+00:00,2024-09-21T19:24:25+00:00,1800
M1,C02,2024-09-21T20:37:25+00:00,2024-09-21T21:24:25+00:00,2820
M1,C02,2024-09-22T20:37:25+00:00,2024-09-22T21:37:25+00:00,3600
M1,C02,2024-09-23T04:37:25+00:00,2024-09-23T05:06:25+00:00,1740
M1,C02,2024-09-23T08:24:25+00:00,2024-09-23T08:54:25+00:00,1800
M1,C02,2024-09-23T18:54:25+00:00,2024-09-23T19:24:25+00:00,1800
M1,C02,2024-09-23T20:06:25+00:00,2024-09-23T20:37:25+00:00,1860
M1,C02,2024-09-23T20:37:25+00:00,2024-09-23T21:37:25+00:00,3600
M1,C02,2024-09-23T23:54:26+00:00,2024-09-24T00:24:26+00:00,1800
M1,C02,2024-09-24T20:37:26+00:00,2024-09-24T21:52:26+00:00,4500
M1,C02,2024-09-25T20:37:26+00:00,2024-09-25T21:22:26+00:00,2700
M1,C02,2024-09-26T20:37:26+00:00,2024-09-26T21:22:26+00:00,2700
M1,C02,2024-09-27T07:22:26+00:00,2024-09-27T07:52:26+00:00,1800
M1,C02,2024-09-27T20:37:26+00:00,2024-09-27T21:37:26+00:00,3600
M1,C02,2024-09-28T20:37:26+00:00,2024-09-28T21:37:26+00:00,3600
M1,C02,2024-09-29T20:22:26+00:00,2024-09-29T21:22:26+00:00,3600
M1,C02,2024-09-30T20:37:24+00:00,2024-09-30T21:37:24+00:00,3600
M1,C02,2024-10-01T20:22:25+00:00,2024-10-01T21:52:25+00:00,5400
M1,C02,2024-10-02T12:00:28+00:00,2024-10-02T15:37:25+00:00,13017
M1,C02,2024-10-02T17:37:25+00:00,2024-10-02T18:06:25+00:00,1740
M1,C02,2024-10-02T20:24:25+00:00,2024-10-02T21:37:25+00:00,4380
M1,C02,2024-10-02T23:52:25+00:00,2024-10-03T00:22:25+00:00,1800
M1,C02,2024-10-03T20:24:25+00:00,2024-10-03T21:37:25+00:00,4380
M1,C02,2024-10-04T20:07:25+00:00,2024-10-04T22:07:25+00:00,7200
M1,C02,2024-10-05T20:22:25+00:00,2024-10-05T21:37:25+00:00,4500
M1,C02,2024-10-06T20:22:25+00:00,2024-10-06T21:37:25+00:00,4500
M1,C02,2024-10-07T05:22:25+00:00,2024-10-07T05:52:25+00:00,1800
M1,C02,2024-10-07T20:07:26+00:00,2024-10-07T21:52:26+00:00,6300
M1,C02,2024-10-07T21:52:26+00:00,2024-10-07T22:22:26+00:00,1800
M1,C02,2024-10-08T20:37:26+00:00,2024-10-08T21:37:26+00:00,3600
M1,C02,2024-10-09T20:37:23+00:00,2024-10-09T21:22:23+00:00,2700
M1,C02,2024-10-10T20:37:23+00:00,2024-10-10T21:22:23+00:00,2700
M1,C02,2024-10-11T09:52:23+00:00,2024-10-11T10:22:23+00:00,1800
M1,C02,2024-10-11T18:22:23+00:00,2024-10-11T18:52:23+00:00,1800
M1,C02,2024-10-11T20:37:23+00:00,2024-10-11T21:37:23+00:00,3600
M1,C02,2024-10-12T08:22:23+00:00,2024-10-12T19:37:23+00:00,40500
M1,C02,2024-10-12T19:52:23+00:00,2024-10-22T09:37:26+00:00,827103
M1,C02,2024-10-22T19:37:26+00:00,2024-10-22T20:07:26+00:00,1800
M1,C02,2024-10-22T20:37:26+00:00,2024-10-22T21:37:26+00:00,3600
M1,C02,2024-10-23T05:52:26+00:00,2024-10-23T06:22:26+00:00,1800
M1,C02,2024-10-23T07:07:26+00:00,2024-10-23T07:37:26+00:00,1800
M1,C02,2024-10-23T20:37:26+00:00,2024-10-23T21:22:26+00:00,2700
M1,C02,2024-10-24T20:22:26+00:00,2024-10-24T21:22:26+00:00,3600
M1,C02,2024-10-25T02:07:26+00:00,2024-10-25T02:37:26+00:00,1800
M1,C02,2024-10-25T04:52:26+00:00,2024-10-25T05:22:26+00:00,1800
M1,C02,2024-10-25T20:22:26+00:00,2024-10-25T21:22:26+00:00,3600
M1,C02,2024-10-26T20:22:26+00:00,2024-10-26T21:22:26+00:00,3600
M1,C02,2024-10-27T20:22:27+00:00,2024-10-27T21:52:27+00:00,5400
M1,C02,2024-10-28T11:52:27+00:00,2024-10-28T12:22:27+00:00,1800
M1,C02,2024-10-28T20:37:24+00:00,2024-10-28T21:22:24+00:00,2700
M1,C02,2024-10-28T22:22:24+00:00,2024-10-28T22:52:24+00:00,1800
M1,C02,2024-10-29T20:37:25+00:00,2024-10-29T21:37:25+00:00,3600
M1,C02,2024-10-30T20:37:25+00:00,2024-10-30T21:22:25+00:00,2700
M1,C02,2024-10-31T20:37:25+00:00,2024-10-31T21:37:25+00:00,3600
M1,C02,2024-11-01T20:37:25+00:00,2024-11-01T21:22:25+00:00,2700
M1,C02,2024-11-02T20:37:25+00:00,2024-11-02T21:22:25+00:00,2700
M1,C02,2024-11-03T20:52:25+00:00,2024-11-03T21:22:25+00:00,1800
M1,C02,2024-11-04T20:52:26+00:00,2024-11-04T21:22:26+00:00,1800
M1,C02,2024-11-05T20:22:26+00:00,2024-11-05T21:22:26+00:00,3600
M1,C02,2024-11-06T18:37:26+00:00,2024-11-06T19:07:26+00:00,1800
M1,C02,2024-11-06T19:37:26+00:00,2024-11-06T20:07:26+00:00,1800
M1,C02,2024-11-06T20:22:26+00:00,2024-11-06T21:37:26+00:00,4500
M1,C02,2024-11-06T21:37:26+00:00,2024-11-06T22:07:26+00:00,1800
M1,C02,2024-11-07T00:52:26+00:00,2024-11-07T01:52:26+00:00,3600
M1,C02,2024-11-07T20:37:26+00:00,2024-11-07T21:07:26+00:00,1800
M1,C02,2024-11-08T03:07:26+00:00,2024-11-08T03:37:26+00:00,1800
M1,C02,2024-11-08T16:52:26+00:00,2024-11-08T17:37:26+00:00,2700
M1,C02,2024-11-08T19:37:26+00:00,2024-11-08T20:07:26+00:00,1800
M1,C02,2024-11-08T20:22:26+00:00,2024-11-08T20:52:26+00:00,1800
M1,C02,2024-11-09T06:07:26+00:00,2024-11-09T06:37:26+00:00,1800
M1,C02,2024-11-09T11:07:26+00:00,2024-11-09T11:37:26+00:00,1800
M1,C02,2024-11-09T19:22:26+00:00,2024-11-09T19:52:26+00:00,1800
M1,C02,2024-11-09T20:22:26+00:00,2024-11-09T20:52:26+00:00,1800
M1,C02,2024-11-09T20:52:26+00:00,2024-11-09T21:22:26+00:00,1800
M1,C02,2024-11-10T17:52:27+00:00,2024-11-10T18:22:27+00:00,1800
M1,C02,2024-11-10T21:07:27+00:00,2024-11-10T21:37:27+00:00,1800
M1,C02,2024-11-13T00:07:25+00:00,2024-11-13T00:37:25+00:00,1800
M1,C02,2024-11-13T05:37:25+00:00,2024-11-13T06:07:25+00:00,1800
M1,C02,2024-11-13T12:22:25+00:00,2024-11-13T12:52:25+00:00,1800
M1,C02,2024-11-13T20:37:25+00:00,2024-11-13T21:06:25+00:00,1740
M1,C02,2024-11-18T17:37:26+00:00,2024-11-18T18:06:26+00:00,1740
M1,C02,2024-11-18T20:37:26+00:00,2024-11-18T21:06:26+00:00,1740
M1,C02,2024-11-23T21:22:26+00:00,2024-11-23T21:52:26+00:00,1800
M1,C02,2024-11-26T15:37:25+00:00,2024-11-26T17:07:25+00:00,5400
M1,C02,2024-11-26T22:22:25+00:00,2024-11-26T22:52:25+00:00,1800
M1,C02,2024-11-27T01:22:25+00:00,2024-11-27T01:52:25+00:00,1800
M1,C02,2024-12-01T02:22:25+00:00,2024-12-01T02:52:25+00:00,1800
M1,C02,2024-12-05T17:37:26+00:00,2024-12-05T18:07:26+00:00,1800
M1,C02,2024-12-06T09:53:26+00:00,2024-12-06T11:52:26+00:00,7140
M1,C02,2024-12-07T17:37:26+00:00,2024-12-07T18:07:26+00:00,1800
M1,C02,2024-12-08T18:07:27+00:00,2024-12-08T18:37:27+00:00,1800
M1,C02,2024-12-08T22:22:27+00:00,2024-12-08T22:52:27+00:00,1800
M1,C02,2024-12-08T23:52:27+00:00,2024-12-09T00:22:27+00:00,1800
M1,C02,2024-12-09T14:59:27+00:00,2024-12-09T15:22:26+00:00,1379
M1,C02,2024-12-09T18:59:24+00:00,2024-12-09T19:22:24+00:00,1380
M1,C02,2024-12-10T06:52:24+00:00,2024-12-10T07:22:24+00:00,1800
M1,C02,2024-12-10T07:22:24+00:00,2024-12-10T07:52:24+00:00,1800
M1,C02,2024-12-12T05:07:25+00:00,2024-12-12T09:37:25+00:00,16200
M1,C02,2024-12-12T10:37:25+00:00,2024-12-12T12:52:25+00:00,8100
M1,C02,2024-12-12T12:52:25+00:00,2024-12-12T22:22:25+00:00,34200
M1,C02,2024-12-12T22:22:25+00:00,2024-12-20T20:52:26+00:00,685801
M1,C02,2024-12-23T14:59:27+00:00,2024-12-23T15:22:26+00:00,1379
M1,C02,2024-12-23T23:52:24+00:00,2024-12-24T00:22:24+00:00,1800
M1,C02,2025-01-03T08:28:26+00:00,2025-01-03T08:52:26+00:00,1440
M1,C02,2025-01-03T11:16:26+00:00,2025-01-03T12:37:26+00:00,4860
M1,C02,2025-01-16T12:03:26+00:00,2025-01-16T15:07:26+00:00,11040
M1,C02,2025-01-23T21:22:25+00:00,2025-01-23T21:52:25+00:00,1800
M1,C02,2025-02-03T21:07:24+00:00,2025-02-03T21:52:24+00:00,2700
M1,C02,2025-02-05T21:22:25+00:00,2025-02-05T21:52:25+00:00,1800
M1,C02,2025-02-06T05:07:25+00:00,2025-02-06T05:37:25+00:00,1800
M1,C02,2025-02-06T21:07:25+00:00,2025-02-06T21:52:25+00:00,2700
M1,C02,2025-02-07T03:07:25+00:00,2025-02-07T03:37:25+00:00,1800
M1,C02,2025-02-07T04:52:25+00:00,2025-02-07T05:22:25+00:00,1800
M1,C02,2025-02-09T20:52:25+00:00,2025-02-23T19:22:25+00:00,1204200
M1,C02,2025-02-23T21:07:25+00:00,2025-02-23T21:52:25+00:00,2700
M1,C02,2025-02-24T21:07:26+00:00,2025-02-24T21:52:26+00:00,2700
M1,C02,2025-02-25T21:07:26+00:00,2025-02-25T21:52:26+00:00,2700
M1,C02,2025-02-26T21:07:26+00:00,2025-02-26T21:52:26+00:00,2700
M1,C02,2025-02-27T20:52:26+00:00,2025-02-27T21:52:26+00:00,3600
M1,C02,2025-02-28T21:07:26+00:00,2025-02-28T21:52:26+00:00,2700
M1,C02,2025-03-01T14:37:26+00:00,2025-03-01T15:07:26+00:00,1800
M1,C02,2025-03-01T21:07:26+00:00,2025-03-01T21:52:26+00:00,2700
M1,C02,2025-03-02T20:52:27+00:00,2025-03-02T21:52:27+00:00,3600
M1,C02,2025-03-03T01:37:27+00:00,2025-03-03T02:22:27+00:00,2700
M1,C02,2025-03-03T16:22:24+00:00,2025-03-03T16:52:24+00:00,1800
M1,C02,2025-03-03T21:07:24+00:00,2025-03-03T21:52:24+00:00,2700
M1,C02,2025-03-04T21:07:25+00:00,2025-03-04T21:52:25+00:00,2700
M1,C02,2025-03-05T21:07:25+00:00,2025-03-05T21:52:25+00:00,2700
M1,C02,2025-03-06T21:07:25+00:00,2025-03-06T21:37:25+00:00,1800
M1,C02,2025-03-07T21:07:25+00:00,2025-03-07T21:37:25+00:00,1800
M1,C02,2025-03-08T21:22:25+00:00,2025-03-08T21:52:25+00:00,1800
M1,C02,2025-03-10T21:07:26+00:00,2025-03-10T21:52:26+00:00,2700
M1,C02,2025-03-11T21:07:26+00:00,2025-03-11T21:37:26+00:00,1800
M1,C02,2025-03-12T19:07:26+00:00,2025-03-17T23:52:24+00:00,449098
M1,C02,2025-03-18T20:52:25+00:00,2025-03-18T21:52:25+00:00,3600
M1,C02,2025-03-19T20:52:25+00:00,2025-03-19T21:37:25+00:00,2700
M1,C02,2025-03-20T21:06:25+00:00,2025-03-20T21:54:25+00:00,2880
M1,C02,2025-03-21T20:52:25+00:00,2025-03-21T21:52:25+00:00,3600
M1,C02,2025-03-22T20:52:25+00:00,2025-03-22T21:37:25+00:00,2700
M1,C02,2025-03-23T20:37:25+00:00,2025-03-23T21:52:25+00:00,4500
M1,C02,2025-03-24T21:07:26+00:00,2025-03-24T21:52:26+00:00,2700
M1,C02,2025-03-25T20:52:26+00:00,2025-03-25T21:22:26+00:00,1800
M1,C02,2025-03-26T20:52:26+00:00,2025-03-26T21:37:26+00:00,2700
M1,C02,2025-03-29T21:07:26+00:00,2025-03-29T21:37:26+00:00,1800
M1,C02,2025-03-29T21:52:26+00:00,2025-03-29T22:22:26+00:00,1800
M1,C02,2025-03-31T17:07:24+00:00,2025-03-31T17:37:24+00:00,1800
M1,C02,2025-03-31T20:52:24+00:00,2025-03-31T21:52:24+00:00,3600
M1,C02,2025-03-31T22:07:24+00:00,2025-03-31T22:37:24+00:00,1800
M1,C02,2025-04-02T23:07:25+00:00,2025-04-02T23:37:25+00:00,1800
M1,C02,2025-04-03T20:52:25+00:00,2025-04-03T21:22:25+00:00,1800
M1,C02,2025-04-07T09:14:31+00:00,2025-04-07T09:37:25+00:00,1374
M1,C02,2025-04-08T18:22:26+00:00,2025-04-08T18:54:26+00:00,1920
M1,C02,2025-04-10T17:15:26+00:00,2025-04-10T17:46:26+00:00,1860
M1,C02,2025-04-10T18:42:26+00:00,2025-04-10T19:21:26+00:00,2340
M1,C02,2025-04-10T19:21:26+00:00,2025-04-10T19:54:26+00:00,1980
M1,C02,2025-04-10T20:46:26+00:00,2025-04-10T21:19:26+00:00,1980
M1,C02,2025-04-10T21:25:26+00:00,2025-04-10T21:52:26+00:00,1620
M1,C02,2025-04-14T14:59:26+00:00,2025-04-14T15:22:26+00:00,1380
M1,C02,2025-04-15T19:59:24+00:00,2025-04-15T20:22:24+00:00,1380
M1,C02,2025-04-24T19:52:25+00:00,2025-04-24T20:22:25+00:00,1800
M1,C02,2025-04-26T17:37:26+00:00,2025-04-26T18:07:26+00:00,1800
M1,C02,2025-04-26T18:37:26+00:00,2025-04-26T19:07:26+00:00,1800
M1,C02,2025-04-26T19:07:26+00:00,2025-04-26T19:37:26+00:00,1800
M1,C02,2025-04-26T19:37:26+00:00,2025-04-26T20:07:26+00:00,1800
M1,C02,2025-04-26T20:07:26+00:00,2025-04-26T20:52:26+00:00,2700
M1,C02,2025-04-26T21:37:26+00:00,2025-04-26T22:07:26+00:00,1800
M1,C02,2025-05-01T17:37:25+00:00,2025-05-01T18:07:25+00:00,1800
M1,C02,2025-05-03T20:07:25+00:00,2025-05-03T20:37:25+00:00,1800
M1,C02,2025-05-04T01:22:25+00:00,2025-05-04T01:52:25+00:00,1800
M1,C02,2025-05-04T16:37:25+00:00,2025-05-04T17:07:25+00:00,1800
M1,C02,2025-05-04T18:07:25+00:00,2025-05-04T19:22:25+00:00,4500
M1,C02,2025-05-04T20:37:25+00:00,2025-05-04T21:07:25+00:00,1800
M1,C02,2025-05-04T21:07:25+00:00,2025-05-04T22:07:25+00:00,3600
M1,C02,2025-05-04T22:07:25+00:00,2025-05-04T22:37:25+00:00,1800
M1,C02,2025-05-05T14:59:26+00:00,2025-05-05T15:22:26+00:00,1380
M1,C02,2025-05-05T17:07:24+00:00,2025-05-05T17:37:24+00:00,1800
M1,C02,2025-05-06T20:06:25+00:00,2025-05-06T20:37:25+00:00,1860
M1,C02,2025-05-06T22:07:25+00:00,2025-05-06T22:37:25+00:00,1800
M1,C02,2025-05-11T18:52:25+00:00,2025-05-11T19:22:25+00:00,1800
M1,C02,2025-05-12T08:52:26+00:00,2025-05-12T09:37:26+00:00,2700
M1,C02,2025-05-12T09:37:26+00:00,2025-05-12T10:07:26+00:00,1800
M1,C02,2025-05-12T13:22:26+00:00,2025-05-12T13:52:26+00:00,1800
M1,C02,2025-05-12T14:59:26+00:00,2025-05-12T15:22:26+00:00,1380
M1,C02,2025-05-12T17:52:24+00:00,2025-05-12T18:22:24+00:00,1800
M1,C02,2025-05-12T19:07:24+00:00,2025-05-12T19:52:24+00:00,2700
M1,C02,2025-05-12T21:52:24+00:00,2025-05-12T22:22:24+00:00,1800
M1,C02,2025-05-13T19:06:25+00:00,2025-05-13T19:37:25+00:00,1860
M1,C02,2025-05-13T21:22:25+00:00,2025-05-13T21:52:25+00:00,1800
M1,C02,2025-05-13T21:52:25+00:00,2025-05-13T22:37:25+00:00,2700
M1,C02,2025-05-13T22:37:25+00:00,2025-05-13T23:07:25+00:00,1800
M1,C02,2025-05-14T15:37:25+00:00,2025-10-07T05:22:26+00:00,12577501
M1,C02,2025-10-07T05:37:26+00:00,2025-10-07T06:22:26+00:00,2700
M1,C02,2025-10-07T06:22:26+00:00,2025-10-09T02:52:26+00:00,160200
M1,C02,2025-10-09T02:52:26+00:00,2025-10-09T05:07:26+00:00,8100
M1,C02,2025-10-09T05:07:26+00:00,2025-10-09T09:37:26+00:00,16200
M1,C02,2025-10-09T09:37:26+00:00,2025-10-09T12:37:26+00:00,10800
M1,C02,2025-10-09T12:37:26+00:00,2025-10-10T12:22:26+00:00,85500
M1,C02,2025-10-10T12:22:26+00:00,2025-10-11T12:37:26+00:00,87300
M1,C02,2025-10-11T12:37:26+00:00,2025-10-12T07:07:26+00:00,66600
M1,C02,2025-10-12T07:07:26+00:00,2025-10-12T12:37:27+00:00,19801
M1,C02,2025-10-12T12:37:27+00:00,2025-10-13T03:07:27+00:00,52200
M1,C02,2025-10-13T03:07:27+00:00,2025-10-13T19:52:24+00:00,60297
M1,C02,2025-10-13T19:52:24+00:00,2025-10-15T21:52:25+00:00,180001
M1,C02,2025-10-15T21:52:25+00:00,2025-10-15T23:07:25+00:00,4500
M1,C02,2025-10-15T23:07:25+00:00,2025-10-16T14:52:25+00:00,56700
M1,C02,2025-10-16T14:52:25+00:00,2025-10-16T17:37:25+00:00,9900
M1,C02,2025-10-16T17:37:25+00:00,2025-10-16T19:07:25+00:00,5400
M1,C02,2025-10-16T19:07:25+00:00,2025-10-17T00:07:25+00:00,18000
M1,C02,2025-10-17T00:07:25+00:00,2025-10-17T01:52:25+00:00,6300
M1,C02,2025-10-17T01:52:25+00:00,2025-10-17T07:22:25+00:00,19800
M1,C02,2025-10-17T07:22:25+00:00,2025-10-17T10:37:25+00:00,11700
M1,C02,2025-10-17T10:37:25+00:00,2025-10-17T12:37:25+00:00,7200
M1,C02,2025-10-17T12:37:25+00:00,2025-10-17T13:37:25+00:00,3600
M1,C02,2025-10-17T13:37:25+00:00,2025-10-17T16:22:25+00:00,9900
M1,C02,2025-10-17T16:22:25+00:00,2025-10-18T02:07:25+00:00,35100
M1,C02,2025-10-18T02:07:25+00:00,2025-10-18T07:52:25+00:00,20700
M1,C02,2025-10-18T07:52:25+00:00,2025-10-18T19:22:25+00:00,41400
M1,C02,2025-10-18T19:22:25+00:00,2025-10-18T21:52:25+00:00,9000
M1,C02,2025-10-18T21:52:25+00:00,2025-10-18T22:52:25+00:00,3600
M1,C02,2025-10-18T22:52:25+00:00,2025-10-19T03:37:25+00:00,17100
M1,C02,2025-10-19T03:52:25+00:00,2025-10-19T05:37:25+00:00,6300
M1,C02,2025-10-19T05:52:25+00:00,2025-10-19T07:07:25+00:00,4500
M1,C02,2025-10-19T07:07:25+00:00,2025-10-19T23:52:25+00:00,60300
M1,C02,2025-10-19T23:52:25+00:00,2025-10-20T06:07:25+00:00,22500
M1,C02,2025-10-20T06:07:25+00:00,2025-10-20T09:22:25+00:00,11700
M1,C02,2025-10-20T09:22:25+00:00,2025-10-20T13:54:26+00:00,16321
M1,C02,2025-10-20T13:54:26+00:00,2025-10-20T16:54:26+00:00,10800
M1,C02,2025-10-20T16:54:26+00:00,2025-10-21T08:37:26+00:00,56580
M1,C02,2025-10-21T08:37:26+00:00,2025-10-21T18:07:26+00:00,34200
M1,C02,2025-10-21T18:07:26+00:00,2025-10-21T22:22:26+00:00,15300
M1,C02,2025-10-21T22:22:26+00:00,2025-10-22T02:07:26+00:00,13500
M1,C02,2025-10-22T02:07:26+00:00,2025-10-22T04:37:26+00:00,9000
M1,C02,2025-10-22T04:37:26+00:00,2025-10-22T13:07:26+00:00,30600
M1,C02,2025-10-22T13:07:26+00:00,2025-10-22T14:52:26+00:00,6300
M1,C02,2025-10-22T14:52:26+00:00,2025-10-23T03:22:26+00:00,45000
M1,C02,2025-10-23T03:22:26+00:00,2025-10-23T04:37:26+00:00,4500
M1,C02,2025-10-23T04:37:26+00:00,2025-10-23T22:52:26+00:00,65700
M1,C02,2025-10-23T22:52:26+00:00,2025-10-24T03:07:26+00:00,15300
M1,C02,2025-10-24T03:07:26+00:00,2025-10-24T11:22:26+00:00,29700
M1,C02,2025-10-24T11:22:26+00:00,2025-10-24T13:22:26+00:00,7200
M1,C02,2025-10-24T13:22:26+00:00,2025-10-24T17:52:26+00:00,16200
M1,C02,2025-10-24T17:52:26+00:00,2025-10-25T03:37:26+00:00,35100
M1,C02,2025-10-25T03:37:26+00:00,2025-10-25T04:22:26+00:00,2700
M1,C02,2025-10-25T04:22:26+00:00,2025-10-25T06:07:26+00:00,6300
M1,C02,2025-10-25T06:07:26+00:00,2025-10-25T08:22:26+00:00,8100
M1,C02,2025-10-25T08:22:26+00:00,2025-10-25T14:07:26+00:00,20700
M1,C02,2025-10-25T14:07:26+00:00,2025-10-26T06:37:26+00:00,59400
M1,C02,2025-10-26T06:37:26+00:00,2025-10-26T19:37:27+00:00,46801
M1,C02,2025-10-26T19:37:27+00:00,2025-10-27T03:52:27+00:00,29700
M1,C02,2025-10-27T03:52:27+00:00,2025-10-27T11:52:27+00:00,28800
M1,C02,2025-10-27T11:52:27+00:00,2025-10-27T17:37:24+00:00,20697
M1,C02,2025-10-27T17:37:24+00:00,2025-10-27T20:22:24+00:00,9900
M1,C02,2025-10-27T20:52:24+00:00,2025-10-28T03:52:24+00:00,25200
M1,C02,2025-10-28T03:52:24+00:00,2025-10-28T05:22:24+00:00,5400
M1,C02,2025-10-28T05:22:24+00:00,2025-10-29T05:22:25+00:00,86401
M1,C02,2025-10-29T05:22:25+00:00,2025-10-29T08:37:25+00:00,11700
M1,C02,2025-10-29T08:37:25+00:00,2025-10-29T13:06:25+00:00,16140
M1,C02,2025-10-29T13:06:25+00:00,2025-10-30T03:37:25+00:00,52260
M1,C02,2025-10-30T03:37:25+00:00,2025-11-01T02:37:25+00:00,169200
M1,C02,2025-11-01T02:37:25+00:00,2025-11-01T16:52:25+00:00,51300
M1,C02,2025-11-01T16:52:25+00:00,2025-11-02T00:37:25+00:00,27900
M1,C02,2025-11-02T00:37:25+00:00,2025-11-02T08:37:25+00:00,28800
M1,C02,2025-11-02T08:37:25+00:00,2025-11-03T03:52:25+00:00,69300
M1,C02,2025-11-03T03:52:25+00:00,2025-11-03T04:37:25+00:00,2700
M1,C02,2025-11-03T04:37:25+00:00,2025-11-03T08:07:25+00:00,12600
M1,C02,2025-11-03T08:07:25+00:00,2025-11-03T12:37:26+00:00,16201
M1,C02,2025-11-03T12:37:26+00:00,2025-11-04T04:22:26+00:00,56700
M1,C02,2025-11-04T04:52:26+00:00,2025-11-04T05:37:26+00:00,2700
M1,C02,2025-11-04T05:37:26+00:00,2025-11-04T15:22:26+00:00,35100
M1,C02,2025-11-04T15:22:26+00:00,2025-11-05T00:37:26+00:00,33300
M1,C02,2025-11-05T00:37:26+00:00,2025-11-05T12:52:26+00:00,44100
M1,C02,2025-11-05T12:52:26+00:00,2025-11-06T06:07:26+00:00,62100
M1,C02,2025-11-06T06:07:26+00:00,2025-11-06T10:07:26+00:00,14400
M1,C02,2025-11-06T10:07:26+00:00,2025-11-06T16:37:26+00:00,23400
M1,C02,2025-11-06T16:37:26+00:00,2025-11-08T01:52:26+00:00,119700
M1,C02,2025-11-08T01:52:26+00:00,2025-11-08T08:07:26+00:00,22500
M1,C02,2025-11-08T08:07:26+00:00,2025-11-08T13:07:26+00:00,18000
M1,C02,2025-11-08T13:07:26+00:00,2025-11-09T07:22:26+00:00,65700
M1,C02,2025-11-09T07:22:26+00:00,2025-11-10T12:37:27+00:00,105301
M1,C02,2025-11-10T12:37:27+00:00,2025-11-11T03:52:24+00:00,54897
M1,C02,2025-11-11T03:52:24+00:00,2025-11-11T09:07:25+00:00,18901
M1,C02,2025-11-11T09:07:25+00:00,2025-11-11T10:37:25+00:00,5400
M1,C02,2025-11-11T10:37:25+00:00,2025-11-11T12:52:25+00:00,8100
M1,C02,2025-11-11T12:52:25+00:00,2025-11-12T01:37:25+00:00,45900
M1,C02,2025-11-12T01:37:25+00:00,2025-11-12T08:22:25+00:00,24300
M1,C02,2025-11-12T08:22:25+00:00,2025-11-12T14:37:25+00:00,22500
M1,C02,2025-11-12T14:37:25+00:00,2025-11-12T15:07:25+00:00,1800
M1,C02,2025-11-12T15:07:25+00:00,2025-11-12T15:37:25+00:00,1800
M1,C02,2025-11-12T15:37:25+00:00,2025-11-13T01:22:25+00:00,35100
M1,C02,2025-11-13T01:22:25+00:00,2025-11-13T12:52:25+00:00,41400
M1,C02,2025-11-13T12:52:25+00:00,2025-11-13T13:22:25+00:00,1800
M1,C02,2025-11-13T13:22:25+00:00,2025-11-13T16:06:25+00:00,9840
M1,C02,2025-11-13T16:06:25+00:00,2025-11-14T16:22:25+00:00,87360
M1,C02,2025-11-14T16:22:25+00:00,2025-11-15T08:07:25+00:00,56700
M1,C02,2025-11-15T08:07:25+00:00,2025-11-15T11:37:25+00:00,12600
M1,C02,2025-11-15T11:37:25+00:00,2025-11-15T12:07:25+00:00,1800
